filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000328368.jpg,40417,"{""width"":356,""height"":500}",2,0,"{""name"":""polygon"",""all_points_x"":[144.99,146.22,148.67,152.11,154.32,157.02,157.76,158.99,159.48,159.48,159.48,156.53,157.02,158.01,159.73,164.15,167.09,167.09,166.85,166.6,166.36,166.36,164.64,162.43,160.46,162.43,163.9,165.38,161.94,156.53,153.34,152.11,151.62,149.66,146.9,145.19,142.62,140.06,136.64,135.78,136.64,136.64,134.93,129.79,128.08,128.08,132.54,131.91,131.59,131.91,132.22,132.85,132.85,132.85,133.48,133.8,133.8,133.48,132.22,130.33,128.75,127.81,126.23,124.34,126.23,127.81,130.33,136.32,138.84,138.53,138.84,139.16,139.79,142.62,146.41,147.35],""all_points_y"":[337.25,336.76,336.76,336.27,336.02,337.74,340.2,344.13,349.53,353.95,357.64,360.34,366.48,369.67,374.34,380.48,389.32,392.51,398.9,402.58,409.22,427.39,427.64,426.16,430.59,435.5,440.41,442.62,443.36,443.6,443.6,441.64,437.95,432.06,425.35,437.32,440.74,441.6,438.18,433.9,425.35,418.5,414.23,406.53,401.4,395.41,393.55,392.6,390.4,388.82,385.98,382.52,379.68,377.79,373.37,369.91,367.7,359.19,358.87,358.24,356.67,355.41,353.51,347.52,346.58,345.63,344.69,343.11,342.8,341.54,339.96,338.07,337.12,336.81,336.18,335.86]}","{""category"":""dog""}"
000000328368.jpg,40417,"{""width"":356,""height"":500}",2,1,"{""name"":""polygon"",""all_points_x"":[166.66,169.52,170.11,171.41,172.67,172.57,171.31,170.78,170.68,170.15,168.69,167.22,167.43,166.9,163.86,163.75,161.97,160.39,161.13,161.76,163.12,166.38],""all_points_y"":[104.38,105.21,103.9,102.98,103.93,104.87,105.61,108.34,110.65,111.8,111.07,109.81,108.23,107.5,107.81,109.49,109.18,107.71,105.92,103.19,102.35,103.93]}","{""category"":""dog""}"
000000156458.jpg,214955,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[64.65,64.65,81.45,85.33,94.38,104.73,124.12,143.52,148.69,156.44,171.96,171.96,140.93,120.24,93.09,90.51,86.63,96.97,120.24,151.27,173.25,204.28,219.8,249.54,256,258.59,296.08,320.65,330.99,321.94,293.49,270.22,249.54,268.93,274.1,266.34,257.29,234.02,227.56,213.33,212.04,221.09,248.24,205.58,169.37,115.07,115.07,112.48,104.73,80.16],""all_points_y"":[483.56,483.56,462.87,453.82,442.18,421.49,407.27,389.17,381.41,355.56,320.65,320.65,327.11,333.58,316.77,309.01,292.2,274.1,257.29,210.75,204.28,200.4,205.58,237.9,263.76,280.57,327.11,369.78,416.32,433.13,453.82,464.16,496.48,536.57,559.84,571.47,577.94,571.47,550.79,523.64,491.31,465.45,424.08,424.08,416.32,429.25,429.25,471.92,517.17,502.95]}","{""category"":""dog""}"
000000090366.jpg,77413,"{""width"":426,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[181.17,171.08,166.03,160.99,175.56,186.77,181.73,150.9,133.52,113.34,92.6,76.35,60.09,50.57,46.64,52.25,50.57,50.57,69.06,66.26,66.26,71.87,83.08,85.88,89.8,92.04,88.68,84.2,90.36,94.29,106.62,109.98,127.36,130.72,139.69,145.29,149.78,156.5,164.35,166.03,167.15,175.56,181.73],""all_points_y"":[530.17,565.48,575.57,594.63,596.87,607.52,615.37,622.09,624.9,621.53,614.81,612,612,608.08,599.67,588.46,576.69,560.44,494.86,480.84,468.51,461.23,450.02,392.28,370.42,345.2,325.02,311.01,308.77,308.77,322.22,329.5,323.34,314.93,303.72,303.16,314.37,328.94,355.29,384.44,424.23,469.07,492.05]}","{""category"":""dog""}"
000000121547.jpg,358674,"{""width"":491,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[92.9,98.06,96.77,96.77,100.65,120,140.65,156.13,190.97,201.29,228.39,232.26,245.16,258.06,281.29,291.61,305.81,323.87,323.87,307.1,299.35,294.19,294.19,329.03,330.32,329.03,323.87,314.84,259.35,242.58,221.94,211.61,201.29,196.13,127.74,110.97,108.39,100.65,89.03,82.58,78.71,77.42,72.26,61.94,58.06,54.19,51.61,50.32,49.03,46.45,36.13,28.39,25.81,25.81,24.52,20.65,20.65,23.23,23.23,25.81,25.81,25.81,27.1,37.42,38.71,64.52,74.84,87.74,99.35,101.94,103.23,103.23,112.26,117.42,118.71,121.29,123.87,127.74,130.32,132.9,145.81,144.52,140.65,139.35,134.19,131.61,123.87,122.58,116.13,116.13,109.68,105.81,103.23,98.06,94.19,94.19,92.9,92.9,90.32,91.61,89.03,89.03,90.32,91.61],""all_points_y"":[358.71,376.77,412.9,412.9,441.29,443.87,472.26,472.26,450.32,460.65,468.39,468.39,464.52,454.19,461.94,460.65,458.06,450.32,450.32,410.32,396.13,366.45,361.29,356.13,350.97,340.65,332.9,309.68,277.42,256.77,216.77,206.45,184.52,169.03,103.23,103.23,103.23,103.23,104.52,105.81,108.39,110.97,113.55,118.71,121.29,126.45,129.03,134.19,136.77,144.52,160,167.74,170.32,179.35,185.81,193.55,196.13,203.87,207.74,216.77,216.77,215.48,211.61,202.58,202.58,193.55,190.97,180.65,180.65,180.65,183.23,189.68,192.26,201.29,211.61,216.77,220.65,221.94,224.52,230.97,241.29,242.58,252.9,263.23,268.39,270.97,278.71,278.71,273.55,273.55,286.45,287.74,290.32,299.35,303.23,312.26,316.13,316.13,325.16,329.03,341.94,347.1,356.13,358.71]}","{""category"":""dog""}"
000000081035.jpg,138488,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[232.83,232.58,232.63,232.89,233.44,234.41,234.92,236.54,240.2,244.52,251.03,253.72,256.84,257.09,257.01,257.01,257.85,259.02,260.36,265.3,269.98,273.92,277.27,284.46,292.67,297.94,299.87,304.39,311.75,318.62,321.63,323.47,324.98,327.49,327.57,328.33,329.33,330,330.92,331.25,331.34,333.1,336.03,337.78,337.28,337.53,339.71,342.3,344.31,345.23,345.74,347.58,349.08,349.75,348.92,348.83,348.5,349.84,351.59,352.18,351.43,352.68,354.78,357.04,357.62,358.79,362.48,362.89,364.57,366.58,367,364.9,364.49,364.32,365.32,367,367.58,368.08,368.08,369.59,370.09,371.27,370.85,370.51,371.6,372.94,373.11,373.44,372.86,372.52,373.02,375.03,375.53,375.87,375.87,376.04,375.53,375.53,376.62,376.46,376.46,376.46,378.05,379.89,379.89,379.05,381.23,382.4,383.24,382.9,381.31,380.47,379.97,381.23,384.07,386.16,388.09,385.91,385.08,384.74,384.32,385.83,387.25,386.42,385.58,385.41,386,386.75,385.41,384.16,384.57,387.25,389.51,391.44,393.87,390.94,389.76,389.18,390.6,393.36,393.7,394.37,396.29,398.47,398.8,396.04,395.12,395.2,396.63,399.14,401.15,403.24,404.16,402.91,401.48,400.65,401.65,404.91,406.25,406.42,404.58,403.74,402.74,403.99,406.42,407.84,409.52,409.52,410.36,411.11,411.03,410.69,410.69,409.77,408.68,408.18,408.35,409.18,410.02,412.7,413.54,416.05,416.97,418.14,418.22,418.39,418.31,418.22,419.14,420.23,422.07,424.17,422.99,422.58,422.58,423.66,427.35,429.69,432.29,434.04,432.37,431.87,433.54,435.13,432.79,431.95,431.95,432.03,434.29,436.14,436.22,435.55,435.8,435.3,433.96,433.54,433.71,441.16,442.83,443.59,443.67,444.93,448.61,451.29,452.96,453.71,454.22,454.22,454.05,456.14,461.67,463.84,466.69,469.12,471.21,473.47,474.14,473.3,472.8,476.23,478.07,479.33,478.83,480.33,480.16,479.58,476.73,474.72,474.22,475.73,478.32,479.24,483.01,488.12,484.77,479.66,477.07,481.67,484.77,485.44,484.68,485.86,489.62,492.3,492.72,491.72,490.21,490.04,498.5,503.27,503.52,501.34,501.43,506.62,507.62,505.86,504.19,503.35,501.84,501.43,503.94,506.87,512.64,514.32,514.73,511.05,511.47,514.23,518.17,521.1,521.77,520.01,520.01,520.51,524.7,524.28,522.77,522.35,526.12,528.88,530.14,527.37,526.12,526.03,527.29,529.89,532.15,536.5,533.82,532.4,534.49,544.53,547.71,541.52,539.85,541.85,546.46,553.66,557.34,553.57,552.32,553.32,553.99,555.42,558.01,562.45,565.29,560.35,558.85,558.6,559.1,560.77,563.28,565.38,565.29,564.62,563.62,561.66,561.27,553.86,548.6,545.43,545.43,546.45,545.3,542.13,533.25,527.67,524.5,519.17,511.43,506.73,497.22,487.83,481.11,472.35,467.15,466.52,465.5,465.37,464.23,463.47,461.06,459.66,459.41,458.4,457.25,455.1,451.8,449.39,448.63,446.34,446.72,444.44,443.04,440.38,438.86,438.86,436.32,434.16,431.88,430.36,428.45,428.07,425.41,424.01,423,420.97,419.7,418.94,417.8,415.39,412.09,411.96,410.82,408.54,406.89,405.74,403.08,401.94,399.65,396.74,394.33,392.55,391.28,389.25,386.71,381.77,380.62,378.47,375.8,372.25,371.11,370.98,370.22,367.56,366.41,365.4,362.61,360.7,358.17,356.14,352.58,349.41,348.65,346.11,345.73,345.73,344.08,340.66,339.39,337.11,334.57,332.92,329.24,326.45,325.69,324.67,321.88,318.96,317.69,314.52,313.25,311.86,311.86,308.05,305.9,303.87,301.96,298.79,295.11,293.21,289.02,286.74,284.2,282.3,280.65,276.08,272.78,271.51,270.5,269.74,266.18,263.9,260.98,258.57,257.3,255.65,246.14,243.09,238.78,236.88,235.48,234.85,233.71,233.45,235.1,233.83,233.45,234.85,235.35,234.72,236.24,238.78,241.32,242.71,245.89,250.71,256.16,258.57,264.92,269.99,273.92,275.95,277.22,284.33,288.39,293.72,301.45,307.42,310.72,311.99,310.08,312.24,310.34,310.97,310.72,309.7,309.57,309.7,307.8,307.54,307.29,308.18,308.69,307.8,309.19,309.45,309.19,308.81,310.46,310.59,310.46,312.49,313.13,313.63,306.78,303.1,300.44,299.68,299.04,296.76,298.92,301.2,301.84,301.84,301.84,301.07,299.3,297.78,298.41,297.52,294.86,289.28,284.83,280.77,279.38,278.74,277.6,276.84,276.84,277.73,277.73,276.33,274.56,263.77,259.21,256.29,254.39,249.94,244.24,241.95,239.41,238.78,238.4,238.27,237.89,236.37,234.47],""all_points_y"":[190.36,188.23,186.2,184.52,183.25,182.23,181.37,178.93,174.56,170.75,165.56,162.01,158.41,155.39,146.52,143.51,140.83,135.3,132.54,126.26,120.74,116.81,114.88,111.62,107.26,104.67,103.66,103,102.07,101.32,101.15,101.15,101.82,103.25,103.41,104.25,105.34,105.09,105.92,106.76,107.35,106.51,106.34,107.1,107.52,108.35,108.18,107.93,108.18,108.52,110.11,110.86,111.45,112.96,113.96,115.47,116.89,117.22,116.81,117.14,119.07,120.15,119.82,120.91,121.16,121.58,121.58,122.75,123.08,123.59,123.59,125.43,126.1,127.44,127.44,126.26,126.18,127.02,127.94,127.69,128.52,130.2,130.87,131.45,131.2,129.19,127.35,127.77,129.61,132.04,133.3,132.12,131.62,132.79,133.97,134.89,136.73,137.48,137.73,138.65,139.41,139.91,138.99,137.73,139.49,140.49,138.74,137.48,137.73,139.83,142.09,143.17,144.26,144.26,142.17,141.08,140.24,142.42,144.01,145.27,146.27,145.43,144.93,145.94,146.77,147.44,147.61,148.61,149.87,151.13,151.71,150.46,149.62,148.36,147.61,149.62,150.54,151.71,151.13,149.62,149.53,150.29,150.29,149.28,149.12,151.13,152.13,152.46,152.88,151.38,150.29,149.62,149.53,150.37,151.54,152.97,152.55,151.21,151.13,151.63,152.97,153.89,155.14,155.9,155.81,155.73,156.4,157.07,157.57,157.99,159.58,160.92,159.5,158.66,158.32,158.91,160,160.08,160.83,161.67,161.76,162.26,162.09,160.92,161.42,162.43,163.26,163.93,163.93,163.93,163.26,161.67,163.43,164.6,165.35,166.19,166.28,165.69,164.77,163.35,166.02,166.86,167.11,167.78,168.37,169.12,169.46,170.8,171.47,171.47,171.63,172.97,173.64,174.65,174.98,175.32,175.9,177.32,177.32,177.99,178.83,179.08,179.08,179.58,180,180.42,181.51,181.76,182.18,183.1,183.94,184.1,183.69,182.51,181.17,180,179.75,181.43,182.43,181.43,180.84,180.17,182.01,181.76,182.43,182.93,184.94,185.36,185.53,185.61,184.94,184.69,183.52,181.26,184.1,187.03,188.88,189.96,188.71,188.37,189.71,191.05,190.97,191.05,191.22,191.72,192.06,192.64,193.98,194.57,195.57,195.74,196.07,195.4,195.32,196.41,196.66,197.33,198.08,198.67,199.09,199.42,200.76,201.1,201.6,202.44,204.11,203.78,204.44,204.44,205.03,205.7,206.29,207.04,207.04,207.88,207.79,209.72,210.3,211.06,212.06,212.06,212.23,213.23,214.32,214.74,214.74,215.33,215.74,216.67,216.83,217.67,218.34,218.67,219.6,220.43,221.19,223.53,224.78,224.37,224.12,225.37,225.54,226.38,226.46,225.96,226.04,227.13,227.63,228.8,229.3,229.56,229.14,228.72,229.81,230.64,233.49,240.23,245.38,248.82,254.74,260.2,263.24,265.4,268.7,270.98,278.59,283.29,282.53,281.26,281.26,282.53,287.6,295.72,303.21,313.99,321.48,324.39,323.51,324.39,322.87,322.49,322.75,322.87,321.48,320.97,320.33,319.7,319.07,318.94,317.29,315.89,318.3,318.56,317.67,315.39,315.51,316.78,314.75,314.24,313.86,316.02,316.15,315.13,316.02,314.75,314.75,315.89,314.12,312.6,308.54,306.38,305.62,308.41,308.54,310.18,308.41,307.65,306.63,303.97,301.3,301.43,300.03,302.06,301.56,300.92,300.67,298.77,299.53,301.18,301.43,301.43,301.18,301.18,301.43,301.43,300.92,302.19,303.21,305.87,311.07,313.61,317.04,317.29,319.07,322.62,326.17,328.58,332.26,332.26,330.48,329.34,328.58,329.72,328.58,329.6,331.63,332.51,329.72,329.85,329.98,330.23,330.61,332.13,332.77,330.48,331.5,332.39,330.48,328.58,329.85,330.99,329.98,329.34,327.19,328.58,329.85,328.07,327.19,327.69,327.95,326.42,322.11,321.35,321.73,319.07,317.54,317.29,317.54,317.8,317.29,315.77,313.86,312.85,312.09,311.58,309.93,307.65,306.12,302.95,301.68,300.67,298.77,298.13,297.37,295.98,294.96,293.95,293.06,292.04,291.28,291.28,291.53,291.53,290.52,287.6,287.09,286.84,285.7,282.27,279.1,277.2,275.42,273.39,271.62,269.2,267.81,266.79,263.62,262.61,262.23,258.42,255.38,250.81,248.91,247,244.34,243.07,240.66,238.88,236.22,233.17,231.9,230,226.07,224.04,225.31,225.94,226.83,227.08,226.83,226.58,225.94,224.29,223.28,222.26,219.47,216.55,215.92,213.38,211.73,210.84,213,215.28,215.41,215.28,214.4,216.05,217.44,216.93,215.28,214.02,212.87,211.86,211.86,212.75,211.73,209.7,209.19,209.19,206.66,205.13,202.09,200.44,198.41,196.51,195.37,193.72,191.56]}","{""category"":""dog""}"
000000163684.jpg,103854,"{""width"":500,""height"":334}",1,0,"{""name"":""polygon"",""all_points_x"":[179.58,212.55,215.15,205.61,206.47,211.68,220.35,219.49,223.82,242.91,261.13,269.8,275.01,286.29,301.9,308.84,314.05,298.43,293.23,286.29,291.49,299.3,311.44,320.99,328.79,333.13,340.94,340.94,334.87,328.79,315.78,308.84,290.62,279.35,265.46,243.78,217.75,191.72,172.64,142.28,140.54,151.82,160.49,161.36,166.57,171.77],""all_points_y"":[301.9,321.85,313.18,294.09,269.8,255.05,240.31,194.33,180.45,180.45,179.58,199.53,220.35,242.91,257.66,250.72,235.97,222.96,220.35,197.8,173.51,157.89,140.54,124.92,116.25,104.97,83.28,59.86,37.3,21.69,39.04,41.64,26.89,54.65,66.8,82.42,94.56,105.84,117.12,141.41,183.92,214.28,243.78,268.94,286.29,295.83]}","{""category"":""dog""}"
000000513125.jpg,198052,"{""width"":640,""height"":425}",1,0,"{""name"":""polygon"",""all_points_x"":[327.98,319.39,335.71,347.73,355.45,353.74,346.01,309.95,297.93,295.35,288.48,288.48,303.94,318.54,327.12,337.42,340,340,336.57,327.12,323.69,313.38,307.37,298.79,294.49,290.2,286.77,283.33,301.36,315.1,320.25,329.7,336.57,370.05,386.36,397.53,424.14,432.73,417.27,431.01,464.49,492.83,506.57,521.16,533.18,476.52,481.67,455.05,418.13,390.66,372.63,355.45,328.84],""all_points_y"":[304.54,301.1,295.95,290.8,288.22,280.5,273.63,276.2,278.78,275.34,265.04,260.75,259.89,255.6,250.44,245.29,229.84,223.83,219.54,213.53,211.81,207.52,203.22,195.5,192.92,190.34,186.91,167.16,150.85,142.26,124.23,107.92,112.21,107.06,113.07,113.07,135.39,151.71,179.18,192.92,201.51,207.52,209.23,216.1,242.72,262.46,263.32,269.33,289.08,289.94,299.38,307.11,302.82]}","{""category"":""dog""}"
000000559778.jpg,146403,"{""width"":500,""height"":375}",2,1,"{""name"":""polygon"",""all_points_x"":[319.05,316.03,318.3,332.66,359.88,350.81,340.98,333.42,309.22,293.35,273.69,249.5,252.52,264.62,288.05,298.64,321.32,319.05],""all_points_y"":[91.94,88.91,82.86,88.91,69.25,55.65,48.08,26.16,16.33,14.82,35.99,54.89,85.13,93.45,86.64,93.45,93.45,88.16]}","{""category"":""dog""}"
000000199641.jpg,104314,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[219.8,223.68,223.68,213.33,221.09,232.73,274.1,309.01,301.25,285.74,296.08,316.77,340.04,351.68,350.38,356.85,377.54,393.05,408.57,411.15,408.57,376.24,358.14,340.04,307.72,275.39,267.64,262.46,253.41,270.22,281.86,279.27,257.29,241.78,227.56,227.56,226.26,223.68,206.87,206.87,224.97,230.14,224.97],""all_points_y"":[474.51,451.23,444.77,433.13,420.2,426.67,398.22,360.73,328.4,311.6,305.13,303.84,302.55,312.89,334.87,358.14,402.1,431.84,435.72,447.35,453.82,433.13,398.22,430.55,439.6,464.16,466.75,486.14,513.29,533.98,532.69,539.15,540.44,527.52,530.1,531.39,544.32,577.94,570.18,527.52,514.59,487.43,468.04]}","{""category"":""dog""}"
000000402778.jpg,80976,"{""width"":400,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[196.53,237.9,246.95,257.29,266.34,276.69,284.44,293.49,301.25,303.84,306.42,294.79,293.49,296.08,301.25,307.72,311.6,323.23,333.58,337.45,338.75,340.04,341.33,343.92,349.09,352.97,363.31,372.36,369.78,364.61,358.14,337.45,330.99,330.99,329.7,325.82,323.23,320.65,316.77,328.4,351.68,362.02,365.9,365.9,365.9,362.02,352.97,341.33,336.16,327.11,309.01,303.84,294.79,292.2,270.22,270.22,261.17,234.02,215.92,206.87,199.11,192.65,200.4,204.28,200.4,202.99,202.99,202.99,196.53,192.65,190.06,186.18,183.6,174.55,170.67,164.2,161.62,153.86,151.27,157.74,165.49,166.79,164.2,162.91,152.57,148.69,137.05,146.1,151.27,153.86,155.15,153.86,144.81,125.41,115.07,112.48,118.95,121.54,117.66,112.48,109.9,111.19,122.83,129.29,130.59,156.44,169.37,187.47,195.23,204.28],""all_points_y"":[431.62,432.92,429.04,421.28,419.99,414.81,404.47,390.25,377.32,369.56,364.39,364.39,357.93,354.05,350.17,347.58,343.7,341.12,339.82,339.82,345,348.88,350.17,350.17,348.88,347.58,343.7,354.05,360.51,368.27,377.32,401.89,412.23,429.04,448.43,461.36,466.53,474.29,478.17,478.17,487.22,494.98,500.15,505.32,507.91,510.49,510.49,505.32,502.73,498.86,496.27,496.27,496.27,496.27,496.27,487.22,497.56,498.86,488.51,479.46,479.46,483.34,500.15,506.61,504.03,511.78,519.54,526.01,533.76,541.52,551.87,559.62,564.79,567.38,567.38,571.26,571.26,571.26,564.79,557.04,550.57,547.99,531.18,533.76,560.92,563.5,567.38,554.45,547.99,537.64,526.01,519.54,515.66,509.2,500.15,489.8,473,467.82,458.77,441.97,427.74,419.99,435.5,453.6,461.36,457.48,452.31,444.55,438.09,434.21]}","{""category"":""dog""}"
000000309843.jpg,215424,"{""width"":480,""height"":640}",2,0,"{""name"":""polygon"",""all_points_x"":[311.6,328.4,346.51,360.85,374.5,394.97,391.56,381.32,387.29,362.56,342.94,326.73,335.26,342.08,297.73,270.43,258.49,256.78,293.46],""all_points_y"":[583.11,571.47,575.35,566,565.15,553.2,537.85,521.64,492.64,484.11,489.23,488.37,506.29,529.32,534.44,548.09,561.73,577.09,584.77]}","{""category"":""dog""}"
000000309843.jpg,215424,"{""width"":480,""height"":640}",2,1,"{""name"":""polygon"",""all_points_x"":[255.48,267.1,272.26,304.52,309.68,326.45,327.74,322.58,332.9,338.06,317.42,309.68,299.35,283.87,270.97,256.77],""all_points_y"":[510.45,542.71,546.58,531.1,516.9,528.52,520.77,514.32,510.45,502.71,489.81,484.65,479.48,482.06,494.97,513.03]}","{""category"":""dog""}"
000000005105.jpg,289514,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[286.64,287.92,289.38,291.39,294.87,296.15,299.63,302.74,309.88,315,324.51,327.26,337.51,344.83,365.5,375.2,386.55,394.96,421.86,445.47,455.53,477.49,487.92,500.91,509.33,514.27,510.98,503.29,460.47,451.87,453.52,461.2,466.69,472,474.93,483.16,501.64,506.03,502.01,485.72,481.15,495.42,495.24,482.98,475.29,442.72,424.79,378.13,336.77,306.03,296.7,291.58,286.09,284.08,284.08,285.36,289.2,289.2,286.82,286.27,286.27],""all_points_y"":[370.55,367.62,364.51,362.13,361.03,359.94,357.01,355.73,355.73,357.56,363.41,365.97,373.66,378.78,385.74,384.46,384.46,383.54,383.72,384.82,383.17,380.43,379.88,378.05,375.85,375.31,381.34,381.34,383.36,385.92,391.96,391.23,391.23,392.14,392.14,396.17,396.17,396.17,398.18,398,399.28,401.47,404.03,403.67,401.66,405.32,402.39,396.9,394.52,390.13,390.68,391.96,392.51,391.23,387.2,384.64,381.89,378.05,375.49,369.63,369.63]}","{""category"":""dog""}"
000000240137.jpg,294522,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[166.05,189.89,192.78,220.22,232.5,238.28,236.12,217.34,206.5,198.56,198.56,198.56,198.56,209.39,213,218.78,221.67,223.11,231.78,232.5,234.67,234.67,236.12,239,249.84,251.28,253.45,254.17,262.91,264.24,262.91,258.26,257.59,259.58,261.58,269.55,274.87,274.87,274.21,274.21,276.2,278.19,280.19,281.52,287.5,292.82,297.47,297.47,300.13,298.13,305.44,305.44,304.12,307.44,313.42,321.4,313.42,312.09,309.43,308.1,308.1,306.11,305.44,303.45,294.15,298.8,298.8,297.47,296.8,296.8,296.8,296.8,296.8,296.8,296.8,297.47,297.47,297.47,294.15,296.14,296.8,296.14,290.16,261.58,250.28,241.64,236.32,226.35,223.03,220.37,221.7,231.67,236.99,233.66,232.33,227.02,223.69,219.04,218.38,217.71,212.4,206.41,203.75,193.12,189.8,189.8,187.8,185.15,184.48,173.18,166.54,166.54],""all_points_y"":[465.72,440.44,423.11,387.71,369.66,341.49,337.88,323.43,329.93,329.93,323.43,323.43,319.82,314.04,311.15,308.98,308.26,308.26,308.98,311.15,311.87,311.87,311.87,309.71,297.43,294.54,289.48,288.04,276.18,270.2,271.53,272.2,266.88,256.25,256.25,256.25,256.25,256.25,248.93,248.27,241.62,238.96,234.31,232.98,229.66,228.33,242.95,243.62,248.27,250.26,259.57,259.57,256.25,254.25,254.25,253.59,266.21,266.88,267.54,269.54,269.54,273.53,274.85,280.17,289.48,293.46,295.46,296.79,300.78,301.44,306.09,315.4,319.39,319.39,324.7,327.36,328.03,328.69,334.01,335.34,339.99,341.98,354.61,424.4,438.36,450.98,459.62,462.95,460.29,454.31,451.65,450.98,441.01,435.7,441.68,446.33,447.66,451.65,454.31,456.3,461.62,461.62,462.28,464.28,464.28,464.28,464.28,462.95,461.62,469.59,468.93,468.26]}","{""category"":""dog""}"
